,Date,Confirm Time,Block Size,Cost/TXN,Difficulty,TXN Vol,Hash Rate,Market Cap,Miners Rev,TXN/Block,Number of TXN,Unique Addresses,Total Bitcoin,TXN Fees,Trade Vol,TXN/Trade Ratio,Price,Price Binary
816,2014-04-22,8.55,0.25315074796799997,26.0153966326,6978842649.59,41304401.0,53425.7030714,6255140735.25,1906720.45,301.0,73292.0,150856.0,12679425.0,15.41285036,3319630.72023,12.442468630799999,484.429,0
817,2014-04-21,7.15,0.179806596142,37.999240868899996,6978842649.59,68262812.0,61404.8665171,6293422987.5,2202474.0,328.0,57961.0,124225.0,12675575.0,11.60986595,4077741.3832300003,16.7403484388,493.0921,0
818,2014-04-20,7.9,0.16902285183200003,43.1390330809,6978842649.59,23479844.0,58976.425468400004,6337982518.5,2130809.4,475.0,49394.0,149260.0,12671150.0,10.78653306,3517855.7416199995,6.6744760887800005,497.3177,0
819,2014-04-19,8.13333333333,0.18836577245799999,36.051710329,6978842649.59,28166242.0,56547.984419700006,6332183310.0,2043591.2,460.0,56685.0,127435.0,12666900.0,13.306524300000001,4766233.24969,5.9095392444099994,501.5515,1
820,2014-04-18,9.38333333333,0.196252981822,33.1745893993,6978842649.59,35314496.0,54119.54337100001,6077902743.5,1877681.76,412.0,56600.0,123771.0,12662825.0,12.11666488,5910268.09861,5.97510890661,478.2312,0
821,2014-04-17,7.0,0.219337929254,32.1471612212,6978842649.59,66040408.0,60364.1060676,6266167875.0,2160675.0,475.0,67212.0,141012.0,12658925.0,15.27722248,10999219.5818,6.004099396919999,494.4,0
822,2014-04-16,8.933333333330001,0.280788242417,27.9671647028,6119726089.13,86171062.0,45327.7718586,6472815112.5,1913010.0,327.0,68402.0,142870.0,12654575.0,15.0145845,17293604.9893,4.98282817559,529.1625,1
823,2014-04-15,6.43333333333,0.21607968257,31.9990092412,6119726089.13,60349096.0,59321.58062030001,6197777923.5,2396149.81,290.0,74882.0,166401.0,12650850.0,16.40310745,14255961.1123,4.2332534213,520.1233,1
824,2014-04-14,6.783333333330001,0.201931088835,32.148279367600004,6119726089.13,46601503.0,55366.8085789,5730397111.5,2068130.96,347.0,64331.0,146634.0,12645975.0,14.39419263,14248632.2169,3.2705948401,457.6338,1
825,2014-04-13,7.0,0.136515027914,40.8441926346,6119726089.13,20899083.0,60538.4335561,5119777125.0,2018520.0,362.0,49420.0,150009.0,12641425.0,9.30580111,3924022.19855,5.32593404295,414.9495,0
826,2014-04-12,7.283333333330001,0.17925239801399998,32.823026181399996,6119726089.13,28809372.0,48674.117432,5370238521.0,1703744.82,386.0,51907.0,124543.0,12636450.0,9.91757697,5630343.87206,5.11680502284,420.66,1
827,2014-04-11,9.01666666667,0.244832160489,23.92939872,6119726089.13,86855660.0,45327.7718586,5406562275.5,1600254.61,459.0,66874.0,146801.0,12632450.0,14.57004853,23034954.2046,3.7706026693199997,420.0563,1
828,2014-04-10,7.483333333330001,0.22493622916099998,25.5203984133,6119726089.13,89536231.0,53237.3159413,5064118725.0,1762796.0,384.0,69074.0,165795.0,12628725.0,21.30299867,14696324.8165,6.0924232305,360.8407,0
829,2014-04-09,8.21666666667,0.244460763602,25.078530757,6119726089.13,39205732.0,44110.9189228,5593849485.0,1611997.8,353.0,64278.0,144875.0,12624350.0,13.277671900000001,3635252.10153,10.7848728243,440.1983,0
830,2014-04-08,8.066666666669999,0.259209822386,25.3588971627,6119726089.13,48957258.0,47457.2644962,5730692600.75,1777684.05,248.0,70101.0,148772.0,12620725.0,15.09697226,2590340.95081,18.8999281871,450.4638,1
831,2014-04-07,9.1,0.22489186509,26.35838803,6119726089.13,36774851.0,44415.1321567,5649057225.5,1640071.62,324.0,62222.0,134360.0,12616825.0,13.90620728,3185471.98925,11.5445532449,446.2195,0
832,2014-04-06,9.26666666667,0.20302376276999998,34.4733127529,6119726089.13,34345024.0,43198.279220899996,5797898152.25,1635965.53,448.0,47456.0,163904.0,12613175.0,9.16831339,2858575.7456900002,12.0147330207,460.7028,0
833,2014-04-05,6.333333333330001,0.186048587607,34.011173964099996,6119726089.13,52858403.0,54454.168877100004,5697532960.0,2027406.08,394.0,59610.0,135497.0,12609625.0,12.15739669,2413207.41084,21.9037961714,464.8259,1
834,2014-04-04,5.466666666669999,0.179097654808,34.264515233800005,5006860589.21,58176471.0,50027.3703674,5622022951.5,2246998.38,443.0,65578.0,144468.0,12605150.0,13.60614942,7827738.07648,7.43209216593,448.8792,1
835,2014-04-03,5.833333333330001,0.16838876100699998,34.574897907600004,5006860589.21,67793531.0,51769.6170966,5623561788.75,2326614.03,449.0,67292.0,137224.0,12600125.0,13.42152449,13651170.1497,4.966133291959999,447.0822,1
836,2014-04-02,6.8,0.199054965457,30.917220924000002,5006860589.21,53391233.0,46045.0921292,5604741625.0,2063910.0,426.0,66756.0,152718.0,12594925.0,13.09056906,13183696.263,4.0497924241600005,437.515,0
837,2014-04-01,7.233333333330001,0.199916679766,33.258538459200004,5006860589.21,59045962.0,44551.7377898,6037174753.0,2151561.37,334.0,64692.0,157020.0,12590300.0,12.54864889,11933723.0391,4.94782408505,478.7163,1
838,2014-03-31,7.916666666669999,0.20215631099,30.4999841511,5006860589.21,55749218.0,41813.9215011,5751722025.0,1924427.0,333.0,63096.0,137342.0,12585825.0,11.95022358,9899400.51464,5.63157517434,458.4972,0
839,2014-03-30,7.7,0.20956594352000002,30.3090325845,5006860589.21,43260859.0,37084.9660932,5649401257.5,1677089.7,326.0,55333.0,150155.0,12581625.0,10.75046791,11680078.817,3.7038156553800006,461.8695,0
840,2014-03-29,7.25,0.16945790408,38.9769233289,5006860589.21,36870432.0,42560.5986707,6288195326.0,2141742.96,323.0,54949.0,126941.0,12577900.0,9.91116708,6383424.6654199995,5.775964096440001,493.1803,0
841,2014-03-28,7.13333333333,0.20849156510000003,33.3636179597,5006860589.21,85826500.0,45547.3073494,6324533375.0,2307261.0,360.0,69155.0,163425.0,12573625.0,12.76760033,21660004.8214,3.96244142543,502.4399,1
842,2014-03-27,7.6,0.23689372810800002,30.7104257119,5006860589.21,83614198.0,41565.0291112,6538419810.0,2178597.6,361.0,70940.0,158999.0,12569050.0,13.74833968,17947985.1301,4.658695507219999,478.1595,0
843,2014-03-26,8.26666666667,0.233837025075,33.2246090676,5006860589.21,46966514.0,39324.9976022,7359247287.5,2322300.5,375.0,69897.0,146464.0,12564875.0,15.58162914,6384680.233080001,7.356126207919999,579.0722,0
844,2014-03-25,8.666666666669999,0.25061513888099995,30.3197364936,5006860589.21,51866136.0,37582.750873000005,7285587718.5,2197695.78,371.0,72484.0,145432.0,12560925.0,14.41318613,7230990.789360001,7.17275643928,582.2802,0
845,2014-03-24,6.65,0.17959326355900002,42.334213885,4250217919.87,46027817.0,42044.6162775,7182689800.0,2852564.0,321.0,67382.0,155589.0,12557150.0,12.36959646,5621252.846030001,8.18817767437,586.2718,1
846,2014-03-23,6.31666666667,0.145832601408,51.291420048599996,4250217919.87,22231142.0,43312.2931502,7118715007.75,2914481.07,377.0,56822.0,131768.0,12552175.0,14.39001698,3768574.27643,5.89908559275,561.3534,0
847,2014-03-22,6.8,0.231105024164,35.560219268400004,4250217919.87,41674092.0,37185.18826549999,6988706850.0,2458598.0,424.0,69139.0,137388.0,12547050.0,14.60447433,7773411.46318,5.36110717627,564.4215,0
848,2014-03-21,7.11666666667,0.230752186222,35.5923088361,4250217919.87,58137757.0,38241.58565940001,7274611573.5,2633154.6,442.0,73981.0,155285.0,12542650.0,15.05458024,12134002.5459,4.79130910747,570.7705,0
849,2014-03-20,7.916666666669999,0.214715689242,34.2626565165,4250217919.87,81945774.0,35283.6729565,7397493750.0,2470920.0,480.0,72117.0,141026.0,12538125.0,13.68047528,6173088.603680001,13.2746797149,586.5898,0
850,2014-03-19,8.11666666667,0.20219028842099998,35.0774955131,4250217919.87,73064040.0,32748.3192111,7625780519.5,2364889.67,338.0,67419.0,130586.0,12533950.0,12.4119528,4424994.8337,16.5116667399,608.8157,0
851,2014-03-18,8.01666666667,0.18234379866999997,39.3763929441,4250217919.87,55440433.0,30635.524423299998,7856357025.0,2279145.0,277.0,57881.0,140518.0,12530075.0,10.60617286,4533543.760290001,12.2289397473,613.6315,0
852,2014-03-17,11.4,0.175846989235,42.9440965859,4250217919.87,47725346.0,37607.7472231,7825273315.0,2788660.8,392.0,64937.0,140722.0,12526450.0,14.51477994,4399818.74931,10.847116409200002,621.2225,0
853,2014-03-16,14.8666666667,0.17121318020399998,42.812232249299996,4250217919.87,37279671.0,33382.157647500004,7950718680.0,2514362.4,408.0,58730.0,121995.0,12522000.0,10.38601922,2073449.09781,17.9795448066,630.7167,0
854,2014-03-15,10.733333333300001,0.19436394827700001,42.3498124374,4250217919.87,118364109.0,36973.9087867,7965110034.5,2790767.94,431.0,65898.0,128219.0,12518050.0,11.78133769,2522435.2363299998,46.9245382632,633.6652,1
855,2014-03-14,12.433333333299998,0.269413646177,32.3073227613,4250217919.87,140788486.0,29367.8475506,7964578727.25,2220643.83,434.0,68735.0,139218.0,12513675.0,14.00794115,5350789.63545,26.3117214477,626.7067,0
856,2014-03-13,13.566666666700002,0.240805134971,36.1487312225,4250217919.87,232498993.0,35706.2319141,8039179622.0,2724023.79,399.0,75356.0,165883.0,12510200.0,14.85979519,4786086.21641,48.5781037441,638.165,1
857,2014-03-12,11.2666666667,0.246250067438,35.6191965167,3815723798.81,191983433.0,31866.350690400006,8030086547.5,2707735.7,364.0,76019.0,165460.0,12505975.0,17.27911595,9309698.02458,20.6218754653,631.3913,1
858,2014-03-11,8.0,0.239131836664,34.5073140919,3815723798.81,209103644.0,31866.350690400006,7787355647.5,2625523.5,371.0,76086.0,152037.0,12501775.0,15.452383300000001,5391617.99061,38.7830970969,628.9543,1
859,2014-03-10,8.23333333333,0.22768834431999996,38.5472495733,3815723798.81,335365185.0,31297.3087138,7773366674.25,2574416.61,376.0,66786.0,164890.0,12497575.0,14.43470377,6763274.8841699995,49.58621235729999,625.8285,0
860,2014-03-09,7.083333333330001,0.207559870511,42.8040085497,3815723798.81,97669007.0,31107.628054900004,7970696165.5,2623414.88,494.0,61289.0,155361.0,12493450.0,12.0606882,6357701.64366,15.3623137021,633.1825,1
861,2014-03-08,6.216666666669999,0.209857553755,37.6192708993,3815723798.81,283095945.0,33194.115302499995,7606014150.0,2671683.0,445.0,71019.0,154394.0,12489350.0,12.98291657,7378972.862380001,38.3652237084,615.24,0
862,2014-03-07,7.2,0.22914341680999997,37.4071565146,3815723798.81,578770710.0,31676.670031499998,7756914967.5,2602004.4,452.0,69559.0,154757.0,12484975.0,13.19699401,11533475.2123,50.181814207600006,625.8278,0
863,2014-03-06,7.93333333333,0.250716645041,37.2824150016,3815723798.81,80932841.0,30728.2667371,8200135216.0,2670129.28,452.0,71619.0,171560.0,12480800.0,14.877867199999999,6644491.21934,12.1804421734,658.7245,0
864,2014-03-05,8.55,0.275178595359,36.201153306900004,3815723798.81,84472040.0,30538.5860783,8295167237.5,2685329.15,404.0,74178.0,180104.0,12476750.0,14.70329167,10069481.6693,8.388916456110001,661.7858,0
865,2014-03-04,10.85,0.365622664527,27.5489050933,3815723798.81,130586369.0,26365.6115831,8451643187.25,2366891.73,373.0,85916.0,201394.0,12472725.0,18.22862564,27726273.4628,4.70984207165,663.598,1
866,2014-03-03,8.98333333333,0.29514829205800003,32.7258524489,3815723798.81,89976519.0,26934.6535597,8310755125.0,2375406.0,405.0,72585.0,187106.0,12469250.0,14.75881128,33646872.6538,2.6741420948,661.1225,1
867,2014-03-02,7.966666666669999,0.222637176514,35.4125261144,3815723798.81,39679925.0,28262.4181718,6979296116.0,2091711.68,416.0,59067.0,139563.0,12465700.0,11.10023303,2667620.87528,14.8746492195,560.3045,0
868,2014-03-01,10.0,0.265275169063,33.5083196514,3815723798.81,49114674.0,28072.7375129,7122018712.5,2122551.0,442.0,63344.0,151446.0,12461975.0,14.89760883,12629466.5456,3.8888953503500003,563.7358,1
869,2014-02-28,6.983333333330001,0.19957178197,38.029648469099996,3815723798.81,71850164.0,35659.963867800005,7200509201.75,2725128.55,460.0,71658.0,145830.0,12458275.0,15.28626504,9573434.94723,7.505160289,543.9265,0
870,2014-02-27,7.06666666667,0.206538970654,37.3721879155,3129573174.52,86979357.0,28314.0905923,7287458482.75,2670130.71,618.0,71447.0,164199.0,12453575.0,13.92144316,14560568.0035,5.973623899630001,576.698,0
871,2014-02-26,7.916666666669999,0.22130200612599998,37.147368406300004,3129573174.52,78051369.0,28158.518665900003,7287410254.5,2657039.82,511.0,71527.0,166920.0,12449025.0,14.8421543,29824414.5598,2.61702936215,577.0858,1
872,2014-02-25,8.0,0.276148594127,26.8261511357,3129573174.52,140332169.0,26447.2274763,6570696000.0,2253504.0,396.0,84004.0,208180.0,12444500.0,18.46032012,28633896.9697,4.900910598299999,534.7108,0
873,2014-02-24,7.4,0.205297674452,36.3062806587,3129573174.52,90670244.0,28314.0905923,6779936250.0,2486835.0,428.0,68496.0,167219.0,12440250.0,13.98013914,25554791.2104,3.5480721795599997,545.3225,0
874,2014-02-23,7.1,0.183935097286,48.7566170351,3129573174.52,50535385.0,28314.0905923,7794323689.0,2858697.97,381.0,58632.0,142019.0,12435700.0,11.78154841,11013569.0711,4.58846581976,604.5823,0
875,2014-02-22,8.21666666667,0.19174799686500002,41.6070389171,3129573174.52,48924427.0,25513.7959183,7508165977.0,2483565.76,392.0,59691.0,132542.0,12431150.0,12.56877924,10942027.0023,4.47123984777,604.7473,1
876,2014-02-21,7.95,0.23306880110800002,32.4540998191,3129573174.52,62632626.0,26136.083623599996,7035698628.0,2385798.24,395.0,73513.0,165370.0,12427050.0,14.69796906,21045093.3134,2.9761154000400003,569.0425,1
877,2014-02-20,8.416666666669999,0.22811310193700002,34.8728867245,3129573174.52,57574083.0,26602.799402599998,7238794695.0,2499200.3,494.0,71666.0,159962.0,12422850.0,14.92340459,17953764.6632,3.2067972192900003,552.2138,0
878,2014-02-19,7.06666666667,0.191648323498,45.0238404847,3129573174.52,53670749.0,29714.237929299998,7748321499.75,2987376.84,376.0,66351.0,142987.0,12418575.0,13.63818549,4100506.09185,13.0888109453,617.71,0
879,2014-02-18,8.4,0.225040527161,38.514440021700004,3129573174.52,73726238.0,25980.5116973,7780597426.0,2631807.23,322.0,68333.0,163002.0,12413800.0,24.33053354,10145711.0721,7.266739375119999,621.2235,0
880,2014-02-17,8.25,0.171540978443,46.7796004832,3129573174.52,64575559.0,25824.939771,7966979250.0,2672004.0,363.0,57119.0,114626.0,12409625.0,12.38282042,18743382.2611,3.4452457984400002,621.494,1
881,2014-02-16,6.55,0.14217381156199999,53.0993396143,2621404453.06,61558705.0,25149.9693788,7734813662.5,3015246.0,437.0,56785.0,110198.0,12405475.0,11.12655289,12215850.5495,5.03924836507,610.6525,0
882,2014-02-15,7.43333333333,0.190645366245,45.8586185596,2621404453.06,48064647.0,23455.929990599998,8078031423.0,2939858.46,419.0,64107.0,127810.0,12400650.0,13.74692375,14306450.6178,3.3596486336,645.43,0
883,2014-02-14,6.63333333333,0.215129887246,42.0128254631,2621404453.06,96607239.0,24889.3479345,8331452415.0,3220703.2,347.0,76660.0,148377.0,12396150.0,17.1625273,51070232.986,1.89165455593,656.6068,1
884,2014-02-13,8.23333333333,0.208923631244,42.785415321100004,2621404453.06,51260221.0,23455.929990599998,7856007836.25,2861830.86,409.0,66888.0,130490.0,12391375.0,14.00026739,10326596.2939,4.96390291256,598.4075,0
885,2014-02-12,7.36666666667,0.24352478552700002,44.499194331700004,2621404453.06,67142256.0,21761.890602400003,8262169493.75,2794771.9,344.0,62805.0,121999.0,12386875.0,15.947034699999998,23622517.1702,2.8422989618799996,648.3835,0
886,2014-02-11,7.233333333330001,0.174811311825,44.608410739300005,2621404453.06,92174104.0,21761.890602400003,8296409000.0,2804620.0,294.0,62872.0,121449.0,12382700.0,11.97222271,17486897.8311,5.27103805977,669.4418,0
887,2014-02-10,8.166666666669999,0.21100186989999997,37.7431900861,2621404453.06,80274582.0,19937.540492,8231719125.0,2552270.0,356.0,67622.0,155591.0,12378525.0,13.307135999999998,45281410.3927,1.77279333275,679.7338,0
888,2014-02-09,7.93333333333,0.18607683371199998,45.3420821807,2621404453.06,60241888.0,19676.9190477,8786037000.0,2688060.0,401.0,59284.0,112334.0,12374700.0,11.06004141,12373413.3157,4.86865557744,681.9371,1
889,2014-02-08,8.35,0.186607687814,48.4104481106,2621404453.06,52404670.0,22804.376379799996,8746243975.0,3101609.0,371.0,64069.0,131014.0,12370925.0,12.34375821,8449899.91139,6.201809567490001,676.9094,0
890,2014-02-07,7.983333333330001,0.22687880198199997,42.7871044942,2621404453.06,110845030.0,21501.269158099996,9185626009.0,3075109.2,376.0,71870.0,143818.0,12366550.0,15.60584661,49852548.5038,2.2234576510900004,703.567,0
891,2014-02-06,7.55,0.21854860339999999,46.7440512901,2621404453.06,164571017.0,21761.890602400003,9617966650.0,3259042.0,376.0,69721.0,142991.0,12362425.0,14.96859202,15753523.0392,10.4466166842,783.6211,0
892,2014-02-05,7.916666666669999,0.207183313649,50.4826936661,2621404453.06,111647129.0,22283.133491099998,9886600000.0,3430400.0,441.0,67952.0,139743.0,12358250.0,13.8823951,4349131.190769999,25.671133843200003,820.867,0
893,2014-02-04,8.416666666669999,0.203919280916,52.0992205069,2193847870.17,84175036.0,18430.5939868,9994983473.75,3428753.9,392.0,65812.0,140332.0,12353975.0,13.62165633,5454760.453919999,15.4314817366,842.0123,0
894,2014-02-03,6.666666666669999,0.160889310935,67.1753552571,2193847870.17,47583167.0,21157.0132156,10050226550.0,3956695.6,366.0,58901.0,152868.0,12349750.0,12.40954994,4536817.25875,10.4882266083,846.9048,0
895,2014-02-02,7.016666666669999,0.154322308101,72.5091791667,2193847870.17,46812767.0,19412.1049092,10117509693.0,3654462.63,435.0,50400.0,112877.0,12344900.0,9.97459141,3673585.2792,12.7430734944,854.375,1
896,2014-02-01,7.216666666669999,0.14384966816400002,70.8751342365,2193847870.17,57920715.0,21484.183523099997,10069683795.5,4028542.63,417.0,56840.0,123558.0,12340450.0,12.87806484,5947538.11696,9.73860347282,853.0164,1
897,2014-01-31,7.38333333333,0.161610380463,59.7224955241,2193847870.17,52245602.0,20066.4455241,9899258812.5,3702735.0,397.0,61999.0,132531.0,12335525.0,14.04752687,6958858.4283300005,7.507783375610001,848.2875,1
898,2014-01-30,8.45,0.18317267894699998,52.657985357600005,2193847870.17,73260237.0,17449.0830644,9856971517.25,3207871.81,389.0,60919.0,129214.0,12330925.0,13.37773716,10211352.2942,7.17439133428,845.8467,1
899,2014-01-29,8.15,0.17868765698199998,51.5435017642,2193847870.17,55425036.0,17230.969526099998,9905916930.0,3184666.8,303.0,61786.0,124466.0,12326925.0,13.74047422,6658715.0530199995,8.32368338567,837.5148,1
900,2014-01-28,8.9,0.190327293902,50.713727221499994,2193847870.17,109368085.0,18103.423679400003,9860844595.0,3331232.6,283.0,65687.0,135152.0,12322975.0,13.82708352,23185647.7315,4.717059702569999,833.9395,1
901,2014-01-27,8.8,0.184722071109,51.6371283706,2193847870.17,89454816.0,17558.1398336,9571727025.0,3136749.0,288.0,60746.0,145032.0,12318825.0,12.91506741,11258300.0426,7.94567706521,814.5302,0
902,2014-01-26,8.05,0.15673401355699998,64.2296042998,2193847870.17,53282798.0,17449.0830644,10181507196.0,3316174.47,336.0,51630.0,107203.0,12314800.0,11.32315585,8807290.496760001,6.04985128081,880.1523,1
903,2014-01-25,9.45,0.170958445149,56.5805566091,2193847870.17,63934534.0,16903.7992187,9922504800.0,3132922.0,380.0,55371.0,108098.0,12310800.0,12.38973921,6997182.45858,9.13718265296,861.8516,1
904,2014-01-24,7.25,0.164273549099,57.137195292600005,2193847870.17,103284815.0,21375.1267539,9711394517.5,3879215.6,391.0,67893.0,127984.0,12306925.0,16.99280777,11907988.6782,8.67357346987,825.1221,0
905,2014-01-23,8.933333333330001,0.17634514476500002,57.1559702174,1789546951.05,73300289.0,15834.6773384,10001792365.5,3630947.32,395.0,63527.0,127975.0,12302025.0,16.03678895,6127909.38343,11.961712220699999,854.3475,0
